Gen_Index,timepoint,Committed,Started,Shut,TimeOn,TimeOff,Total Held as Primary Synch Reserves (MW),Total Held as Primary NonSynch Reserves (MW),Total Held as Primary Reserves (MW),Total Held as Secondary Reserves (MW)
1576,14,1.0,0.0,-0.0,214.0,0.0,210.00,0,210.00,0
1576,15,1.0,-0.0,-0.0,215.0,0.0,210.00,0,210.00,0
1576,16,1.0,-0.0,-0.0,216.0,0.0,210.00,0,210.00,0
1576,17,1.0,-0.0,-0.0,217.0,0.0,210.00,0,210.00,0
1576,18,1.0,-0.0,-0.0,218.0,0.0,210.00,0,210.00,0
1576,19,1.0,0.0,-0.0,219.0,0.0,0,0,0,0
1576,20,1.0,-0.0,-0.0,220.0,0.0,0,0,0,0
1576,21,1.0,-0.0,-0.0,221.0,0.0,129.00,0,129.00,0
1576,22,1.0,0.0,-0.0,222.0,0.0,0,0,0,0
1576,23,1.0,-0.0,0.0,223.0,0.0,0,0,0,0
1576,24,1.0,-0.0,-0.0,224.0,0.0,0,0,0,0
1576,25,1.0,-0.0,-0.0,225.0,0.0,0,0,0,0
1576,26,1.0,-0.0,-0.0,226.0,0.0,0,0,0,0
1576,27,1.0,-0.0,-0.0,227.0,0.0,0,0,0,0
1576,28,1.0,-0.0,-0.0,228.0,0.0,0,0,0,0
1576,29,1.0,-0.0,-0.0,229.0,0.0,0,0,0,0
1576,30,1.0,0.0,-0.0,230.0,0.0,0,0,0,0
1576,31,1.0,-0.0,-0.0,231.0,0.0,0,0,0,0
1576,32,1.0,-0.0,-0.0,232.0,0.0,0,0,0,0
1576,33,1.0,-0.0,-0.0,233.0,0.0,0,0,0,0
1576,34,1.0,0.0,-0.0,234.0,0.0,0,0,0,0
1576,35,1.0,-0.0,-0.0,235.0,0.0,0,0,0,0
1576,36,1.0,-0.0,0.0,236.0,0.0,0,0,0,0
1576,37,1.0,-0.0,0.0,237.0,0.0,0,0,0,0
1576,38,1.0,-0.0,-0.0,238.0,0.0,194.22,0,194.22,0
1576,39,1.0,-0.0,-0.0,239.0,0.0,210.00,0,210.00,0
1576,40,1.0,-0.0,-0.0,240.0,0.0,210.00,0,210.00,0
1576,41,1.0,-0.0,-0.0,241.0,0.0,210.00,0,210.00,0
1576,42,1.0,0.0,-0.0,242.0,0.0,210.00,0,210.00,0
1576,43,-0.0,-0.0,1.0,-0.0,1.0,0,0,0,0
1576,44,-0.0,-0.0,0.0,-0.0,2.0,0,0,0,0
1576,45,0.0,-0.0,-0.0,0.0,3.0,0,0,0,0
1576,46,-0.0,0.0,-0.0,0.0,4.0,0,0,0,0
1576,47,-0.0,-0.0,0.0,0.0,5.0,0,0,0,0
1576,48,0.0,-0.0,-0.0,0.0,6.0,0,0,0,0
1579,1,1.0,0.0,0.0,201.0,0.0,0,0,0,0
1579,2,1.0,-0.0,-0.0,202.0,0.0,0,0,0,0
1579,3,1.0,-0.0,-0.0,203.0,0.0,0,0,0,0
1579,4,1.0,-0.0,-0.0,204.0,0.0,0,0,0,0
1579,5,1.0,-0.0,-0.0,205.0,0.0,0,0,0,0
1579,6,1.0,-0.0,-0.0,206.0,0.0,0,0,0,0
1579,7,1.0,-0.0,-0.0,207.0,0.0,0,0,0,0
1579,8,1.0,-0.0,-0.0,208.0,0.0,0,0,0,0
1579,9,1.0,-0.0,-0.0,209.0,0.0,0,0,0,0
1579,10,1.0,0.0,-0.0,210.0,0.0,0,0,0,0
1579,11,1.0,-0.0,-0.0,211.0,0.0,0,0,0,0
1579,12,1.0,-0.0,-0.0,212.0,0.0,0,0,0,0
1579,13,1.0,-0.0,-0.0,213.0,0.0,0,0,0,0
1579,14,1.0,0.0,-0.0,214.0,0.0,99.77,0,99.77,0
1579,15,1.0,-0.0,-0.0,215.0,0.0,77.88,0,77.88,0
1579,16,1.0,-0.0,-0.0,216.0,0.0,0,0,0,0
1579,17,1.0,-0.0,-0.0,217.0,0.0,0,0,0,0
1579,18,1.0,-0.0,-0.0,218.0,0.0,0,0,0,0
1579,19,1.0,-0.0,0.0,219.0,0.0,0,0,0,0
1579,20,1.0,-0.0,-0.0,220.0,0.0,0,0,0,0
1579,21,1.0,0.0,-0.0,221.0,0.0,0,0,0,0
1579,22,1.0,-0.0,-0.0,222.0,0.0,0,0,0,0
1579,23,1.0,-0.0,-0.0,223.0,0.0,0,0,0,0
1579,24,1.0,-0.0,-0.0,224.0,0.0,0,0,0,0
1579,25,-0.0,-0.0,1.0,-0.0,1.0,0,0,0,0
1579,26,0.0,-0.0,0.0,0.0,2.0,0,0,0,0
1579,27,-0.0,-0.0,0.0,0.0,3.0,0,0,0,0
1579,28,0.0,-0.0,0.0,0.0,4.0,0,0,0,0
1579,29,0.0,-0.0,-0.0,0.0,5.0,0,0,0,0
1579,30,0.0,-0.0,0.0,0.0,6.0,0,0,0,0
1579,31,0.0,-0.0,-0.0,0.0,7.0,0,0,0,0
1579,32,0.0,-0.0,-0.0,0.0,8.0,0,0,0,0
1579,33,0.0,-0.0,-0.0,0.0,9.0,0,0,0,0
1579,34,0.0,-0.0,-0.0,0.0,10.0,0,0,0,0
1579,35,-0.0,0.0,-0.0,0.0,11.0,0,0,0,0
1579,36,1.0,1.0,-0.0,1.0,0.0,0,0,0,0
1579,37,1.0,0.0,-0.0,2.0,0.0,0,0,0,0
1579,38,1.0,-0.0,-0.0,3.0,0.0,0,0,0,0
1579,39,1.0,-0.0,0.0,4.0,0.0,0,0,0,0
1579,40,1.0,-0.0,-0.0,5.0,0.0,0,0,0,0
1579,41,1.0,-0.0,-0.0,6.0,0.0,0,0,0,0
1579,42,1.0,0.0,-0.0,7.0,0.0,227.50,0,227.50,0
1579,43,1.0,-0.0,-0.0,8.0,0.0,200.00,0,200.00,0
1579,44,1.0,-0.0,-0.0,9.0,0.0,200.00,0,200.00,0
1579,45,1.0,0.0,-0.0,10.0,0.0,200.00,0,200.00,0
1579,46,1.0,-0.0,-0.0,11.0,0.0,200.00,0,200.00,0
1579,47,1.0,-0.0,0.0,12.0,0.0,0,0,0,0
1579,48,-0.0,-0.0,1.0,-0.0,1.0,0,0,0,0
1580,1,0.0,0.0,1.0,0.0,1.0,0,0,0,0
1580,2,0.0,-0.0,-0.0,0.0,2.0,0,0,0,0
1580,3,0.0,-0.0,-0.0,0.0,3.0,0,0,0,0
1580,4,0.0,-0.0,-0.0,0.0,4.0,0,0,0,0
1580,5,0.0,-0.0,-0.0,0.0,5.0,0,0,0,0
1580,6,0.0,-0.0,-0.0,0.0,6.0,0,0,0,0
1580,7,0.0,-0.0,-0.0,0.0,7.0,0,0,0,0
1580,8,0.0,-0.0,-0.0,0.0,8.0,0,0,0,0
1580,9,-0.0,-0.0,-0.0,0.0,9.0,0,0,0,0
1580,10,-0.0,0.0,0.0,0.0,10.0,0,0,0,0
1580,11,0.0,0.0,-0.0,0.0,11.0,0,0,0,0
1580,12,1.0,1.0,-0.0,1.0,0.0,0,0,0,0
1580,13,1.0,-0.0,0.0,2.0,0.0,0,0,0,0
1580,14,1.0,0.0,-0.0,3.0,0.0,0,0,0,0
1580,15,1.0,-0.0,-0.0,4.0,0.0,0,0,0,0
1580,16,1.0,-0.0,0.0,5.0,0.0,0,0,0,0
1580,17,1.0,-0.0,-0.0,6.0,0.0,0,0,0,0
1580,18,1.0,-0.0,-0.0,7.0,0.0,0,0,0,0
1580,19,1.0,0.0,-0.0,8.0,0.0,0,0,0,0
1580,20,1.0,-0.0,-0.0,9.0,0.0,0,0,0,0
1580,21,1.0,0.0,-0.0,10.0,0.0,176.82,0,176.82,0
1580,22,1.0,-0.0,-0.0,11.0,0.0,210.00,0,210.00,0
1580,23,-0.0,-0.0,1.0,-0.0,1.0,0,0,0,0
1580,24,0.0,-0.0,-0.0,0.0,2.0,0,0,0,0
1580,25,0.0,-0.0,-0.0,0.0,3.0,0,0,0,0
1580,26,0.0,-0.0,-0.0,0.0,4.0,0,0,0,0
1580,27,0.0,-0.0,-0.0,0.0,5.0,0,0,0,0
1580,28,0.0,-0.0,-0.0,0.0,6.0,0,0,0,0
1580,29,0.0,-0.0,0.0,0.0,7.0,0,0,0,0
1580,30,0.0,-0.0,-0.0,0.0,8.0,0,0,0,0
1580,31,0.0,-0.0,0.0,0.0,9.0,0,0,0,0
1580,32,0.0,-0.0,-0.0,0.0,10.0,0,0,0,0
1580,33,0.0,-0.0,-0.0,0.0,11.0,0,0,0,0
1580,34,0.0,-0.0,-0.0,0.0,12.0,0,0,0,0
1580,35,0.0,-0.0,-0.0,0.0,13.0,0,0,0,0
1580,36,0.0,-0.0,-0.0,0.0,14.0,0,0,0,0
1580,37,-0.0,-0.0,-0.0,0.0,15.0,0,0,0,0
1580,38,1.0,1.0,-0.0,1.0,0.0,0,0,0,0
1580,39,1.0,-0.0,-0.0,2.0,0.0,0,0,0,0
1580,40,1.0,-0.0,-0.0,3.0,0.0,0,0,0,0
1580,41,1.0,-0.0,-0.0,4.0,0.0,0,0,0,0
1580,42,1.0,0.0,-0.0,5.0,0.0,0,0,0,0
1580,43,1.0,-0.0,0.0,6.0,0.0,0,0,0,0
1580,44,1.0,-0.0,0.0,7.0,0.0,0,0,0,0
1580,45,1.0,-0.0,-0.0,8.0,0.0,0,0,0,0
1580,46,1.0,0.0,-0.0,9.0,0.0,0,0,0,0
1580,47,1.0,-0.0,-0.0,10.0,0.0,0,0,0,0
1580,48,1.0,-0.0,0.0,11.0,0.0,0,0,0,0
1582,1,0.0,0.0,1.0,0.0,1.0,0,0,0,0
1582,2,0.0,-0.0,-0.0,0.0,2.0,0,0,0,0
1582,3,0.0,-0.0,-0.0,0.0,3.0,0,0,0,0
1582,4,0.0,-0.0,-0.0,0.0,4.0,0,0,0,0
1582,5,0.0,-0.0,-0.0,0.0,5.0,0,0,0,0
1582,6,0.0,-0.0,-0.0,0.0,6.0,0,0,0,0
1582,7,0.0,-0.0,-0.0,0.0,7.0,0,0,0,0
1582,8,0.0,-0.0,-0.0,0.0,8.0,0,0,0,0
1582,9,-0.0,-0.0,-0.0,0.0,9.0,0,0,0,0
1582,10,0.0,0.0,-0.0,0.0,10.0,0,0,0,0
1582,11,0.0,0.0,-0.0,0.0,11.0,0,0,0,0
1582,12,0.0,0.0,-0.0,0.0,12.0,0,0,0,0
1582,13,0.0,0.0,-0.0,0.0,13.0,0,0,0,0
1582,14,-0.0,-0.0,-0.0,0.0,14.0,0,0,0,0
1582,15,0.0,-0.0,0.0,0.0,15.0,0,0,0,0
1582,16,0.0,-0.0,0.0,0.0,16.0,0,0,0,0
1582,17,0.0,-0.0,-0.0,0.0,17.0,0,0,0,0
1582,18,0.0,-0.0,-0.0,0.0,18.0,0,0,0,0
1582,19,0.0,-0.0,-0.0,0.0,19.0,0,0,0,0
1582,20,0.0,-0.0,0.0,0.0,20.0,0,0,0,0
1582,21,0.0,-0.0,-0.0,0.0,21.0,0,0,0,0
1582,22,0.0,-0.0,-0.0,0.0,22.0,0,0,0,0
1582,23,0.0,-0.0,-0.0,0.0,23.0,0,0,0,0
1582,24,0.0,-0.0,0.0,0.0,24.0,0,0,0,0
1582,25,0.0,-0.0,0.0,0.0,25.0,0,0,0,0
1582,26,-0.0,-0.0,0.0,0.0,26.0,0,0,0,0
1582,27,0.0,-0.0,-0.0,0.0,27.0,0,0,0,0
1582,28,-0.0,-0.0,0.0,0.0,28.0,0,0,0,0
1582,29,0.0,-0.0,0.0,0.0,29.0,0,0,0,0
1582,30,-0.0,-0.0,0.0,0.0,30.0,0,0,0,0
1582,31,-0.0,-0.0,-0.0,0.0,31.0,0,0,0,0
1582,32,-0.0,-0.0,-0.0,0.0,32.0,0,0,0,0
1582,33,-0.0,-0.0,-0.0,0.0,33.0,0,0,0,0
1582,34,0.0,-0.0,-0.0,0.0,34.0,0,0,0,0
1582,35,0.0,-0.0,-0.0,0.0,35.0,0,0,0,0
1582,36,0.0,-0.0,-0.0,0.0,36.0,0,0,0,0
1582,37,0.0,-0.0,-0.0,0.0,37.0,0,0,0,0
1582,38,-0.0,0.0,-0.0,0.0,38.0,0,0,0,0
1582,39,0.0,-0.0,-0.0,0.0,39.0,0,0,0,0
1582,40,0.0,-0.0,-0.0,0.0,40.0,0,0,0,0
1582,41,0.0,-0.0,-0.0,0.0,41.0,0,0,0,0
1582,42,1.0,1.0,-0.0,1.0,0.0,80.00,0,80.00,0
1582,43,1.0,0.0,-0.0,2.0,0.0,0,0,0,0
1582,44,1.0,0.0,-0.0,3.0,0.0,0,0,0,0
1582,45,1.0,-0.0,0.0,4.0,0.0,0,0,0,0
1582,46,1.0,-0.0,-0.0,5.0,0.0,0,0,0,0
1582,47,1.0,-0.0,0.0,6.0,0.0,0,0,0,0
1582,48,1.0,-0.0,0.0,7.0,0.0,0,0,0,0
1583,1,0.0,0.0,1.0,0.0,1.0,0,0,0,0
1583,2,0.0,-0.0,-0.0,0.0,2.0,0,0,0,0
1583,3,0.0,-0.0,-0.0,0.0,3.0,0,0,0,0
1583,4,0.0,-0.0,-0.0,0.0,4.0,0,0,0,0
1583,5,0.0,-0.0,-0.0,0.0,5.0,0,0,0,0
1583,6,0.0,-0.0,-0.0,0.0,6.0,0,0,0,0
1583,7,0.0,-0.0,-0.0,0.0,7.0,0,0,0,0
1583,8,0.0,-0.0,-0.0,0.0,8.0,0,0,0,0
1583,9,-0.0,-0.0,-0.0,0.0,9.0,0,0,0,0
1583,10,0.0,0.0,-0.0,0.0,10.0,0,0,0,0
1583,11,0.0,-0.0,-0.0,0.0,11.0,0,0,0,0
1583,12,0.0,-0.0,-0.0,0.0,12.0,0,0,0,0
1583,13,0.0,-0.0,-0.0,0.0,13.0,0,0,0,0
1583,14,-0.0,-0.0,-0.0,0.0,14.0,0,0,0,0
1583,15,0.0,-0.0,0.0,0.0,15.0,0,0,0,0
1583,16,0.0,-0.0,-0.0,0.0,16.0,0,0,0,0
1583,17,0.0,-0.0,-0.0,0.0,17.0,0,0,0,0
1583,18,0.0,-0.0,-0.0,0.0,18.0,0,0,0,0
1583,19,0.0,-0.0,-0.0,0.0,19.0,0,0,0,0
1583,20,0.0,-0.0,-0.0,0.0,20.0,0,0,0,0
1583,21,0.0,-0.0,-0.0,0.0,21.0,0,0,0,0
1583,22,0.0,-0.0,-0.0,0.0,22.0,0,0,0,0
1583,23,0.0,-0.0,0.0,0.0,23.0,0,0,0,0
1583,24,0.0,-0.0,-0.0,0.0,24.0,0,0,0,0
1583,25,0.0,-0.0,0.0,0.0,25.0,0,0,0,0
1583,26,0.0,-0.0,-0.0,0.0,26.0,0,0,0,0
1583,27,0.0,-0.0,-0.0,0.0,27.0,0,0,0,0
1583,28,0.0,-0.0,0.0,0.0,28.0,0,0,0,0
1583,29,0.0,-0.0,-0.0,0.0,29.0,0,0,0,0
1583,30,0.0,-0.0,0.0,0.0,30.0,0,0,0,0
1583,31,0.0,-0.0,0.0,0.0,31.0,0,0,0,0
1583,32,0.0,-0.0,0.0,0.0,32.0,0,0,0,0
1583,33,0.0,-0.0,-0.0,0.0,33.0,0,0,0,0
1583,34,0.0,-0.0,-0.0,0.0,34.0,0,0,0,0
1583,35,0.0,-0.0,-0.0,0.0,35.0,0,0,0,0
1583,36,0.0,-0.0,-0.0,0.0,36.0,0,0,0,0
1583,37,0.0,-0.0,-0.0,0.0,37.0,0,0,0,0
1583,38,0.0,-0.0,-0.0,0.0,38.0,0,0,0,0
1583,39,0.0,-0.0,-0.0,0.0,39.0,0,0,0,0
1583,40,0.0,-0.0,-0.0,0.0,40.0,0,0,0,0
1583,41,0.0,0.0,-0.0,0.0,41.0,0,0,0,0
1583,42,-0.0,-0.0,-0.0,0.0,42.0,0,0,0,0
1583,43,0.0,-0.0,-0.0,0.0,43.0,0,0,0,0
1583,44,0.0,-0.0,-0.0,0.0,44.0,0,0,0,0
1583,45,0.0,-0.0,-0.0,0.0,45.0,0,0,0,0
1583,46,0.0,-0.0,-0.0,0.0,46.0,0,0,0,0
1583,47,0.0,-0.0,0.0,0.0,47.0,0,0,0,0
1583,48,0.0,-0.0,0.0,0.0,48.0,0,0,0,0
1586,1,1.0,0.0,0.0,5.0,0.0,0,0,0,0
1586,2,1.0,0.0,0.0,6.0,0.0,0,0,0,0
1586,3,1.0,0.0,0.0,7.0,0.0,0,0,0,0
1586,4,1.0,0.0,0.0,8.0,0.0,0,0,0,0
1586,5,1.0,0.0,0.0,9.0,0.0,0,0,0,0
1586,6,1.0,0.0,0.0,10.0,0.0,0,0,0,0
1586,7,1.0,0.0,0.0,11.0,0.0,0,0,0,0
1586,8,1.0,0.0,0.0,12.0,0.0,0,0,0,0
1586,9,1.0,0.0,0.0,13.0,0.0,0,0,0,0
1586,10,1.0,0.0,0.0,14.0,0.0,0,0,0,0
1586,11,1.0,0.0,0.0,15.0,0.0,0,0,0,0
1586,12,1.0,0.0,0.0,16.0,0.0,0,0,0,0
1586,13,1.0,0.0,0.0,17.0,0.0,0,0,0,0
1586,14,1.0,0.0,0.0,18.0,0.0,69.87,0,69.87,0
1586,15,1.0,0.0,0.0,19.0,0.0,157.86,0,157.86,0
1586,16,1.0,0.0,0.0,20.0,0.0,184.10,0,184.10,0
1586,17,1.0,0.0,0.0,21.0,0.0,0,0,0,0
1586,18,1.0,-0.0,-0.0,22.0,0.0,146.77,0,146.77,0
1586,19,1.0,-0.0,-0.0,23.0,0.0,306.93,0,306.93,0
1586,20,1.0,-0.0,-0.0,24.0,0.0,299.36,0,299.36,0
1586,21,1.0,-0.0,-0.0,25.0,0.0,0,0,0,0
1586,22,1.0,-0.0,-0.0,26.0,0.0,0,0,0,0
1586,23,1.0,-0.0,-0.0,27.0,0.0,0,0,0,0
1586,24,1.0,-0.0,-0.0,28.0,0.0,0,0,0,0
1586,25,1.0,-0.0,-0.0,29.0,0.0,0,0,0,0
1586,26,1.0,-0.0,-0.0,30.0,0.0,0,0,0,0
1586,27,1.0,-0.0,-0.0,31.0,0.0,0,0,0,0
1586,28,1.0,-0.0,-0.0,32.0,0.0,0,0,0,0
1586,29,1.0,-0.0,-0.0,33.0,0.0,0,0,0,0
1586,30,1.0,-0.0,-0.0,34.0,0.0,0,0,0,0
1586,31,1.0,-0.0,0.0,35.0,0.0,0,0,0,0
1586,32,1.0,0.0,-0.0,36.0,0.0,0,0,0,0
1586,33,1.0,0.0,-0.0,37.0,0.0,0,0,0,0
1586,34,1.0,-0.0,-0.0,38.0,0.0,0,0,0,0
1586,35,1.0,0.0,-0.0,39.0,0.0,0,0,0,0
1586,36,1.0,0.0,-0.0,40.0,0.0,0,0,0,0
1586,37,1.0,0.0,-0.0,41.0,0.0,0,0,0,0
1586,38,1.0,0.0,0.0,42.0,0.0,0,0,0,0
1586,39,1.0,-0.0,-0.0,43.0,0.0,233.33,0,233.33,0
1586,40,1.0,-0.0,-0.0,44.0,0.0,26.52,0,26.52,0
1586,41,1.0,-0.0,-0.0,45.0,0.0,203.82,0,203.82,0
1586,42,1.0,0.0,-0.0,46.0,0.0,22.51,0,22.51,0
1586,43,1.0,-0.0,0.0,47.0,0.0,211.17,0,211.17,0
1586,44,1.0,0.0,-0.0,48.0,0.0,10.16,0,10.16,0
1586,45,1.0,-0.0,0.0,49.0,0.0,6.00,0,6.00,0
1586,46,1.0,0.0,-0.0,50.0,0.0,12.61,0,12.61,0
1586,47,1.0,-0.0,0.0,51.0,0.0,0,0,0,0
1586,48,1.0,0.0,-0.0,52.0,0.0,0,0,0,0
1566,1,1.0,0.0,0.0,201.0,0.0,0,0,0,0
1566,2,1.0,-0.0,-0.0,202.0,0.0,0,0,0,0
1566,3,1.0,-0.0,-0.0,203.0,0.0,0,0,0,0
1566,4,1.0,-0.0,-0.0,204.0,0.0,0,0,0,0
1566,5,1.0,-0.0,-0.0,205.0,0.0,0,0,0,0
1566,6,1.0,-0.0,-0.0,206.0,0.0,0,0,0,0
1566,7,1.0,-0.0,-0.0,207.0,0.0,0,0,0,0
1566,8,1.0,-0.0,-0.0,208.0,0.0,0,0,0,0
1566,9,1.0,-0.0,-0.0,209.0,0.0,0,0,0,0
1566,10,1.0,-0.0,-0.0,210.0,0.0,0,0,0,0
1566,11,1.0,-0.0,-0.0,211.0,0.0,0,0,0,0
1566,12,1.0,-0.0,-0.0,212.0,0.0,0,0,0,0
1566,13,1.0,-0.0,-0.0,213.0,0.0,0,0,0,0
1566,14,1.0,-0.0,-0.0,214.0,0.0,0,0,0,0
1566,15,1.0,-0.0,-0.0,215.0,0.0,0,0,0,0
1566,16,1.0,-0.0,-0.0,216.0,0.0,0,0,0,0
1566,17,1.0,-0.0,-0.0,217.0,0.0,0,0,0,0
1566,18,1.0,-0.0,-0.0,218.0,0.0,0,0,0,0
1566,19,1.0,-0.0,-0.0,219.0,0.0,0,0,0,0
1566,20,1.0,-0.0,-0.0,220.0,0.0,0,0,0,0
1566,21,1.0,-0.0,-0.0,221.0,0.0,0,0,0,0
1566,22,1.0,-0.0,-0.0,222.0,0.0,0,0,0,0
1566,23,1.0,-0.0,-0.0,223.0,0.0,0,0,0,0
1566,24,1.0,-0.0,-0.0,224.0,0.0,0,0,0,0
1566,25,1.0,-0.0,-0.0,225.0,0.0,10.75,0,10.75,0
1566,26,1.0,-0.0,-0.0,226.0,0.0,2.06,0,2.06,0
1566,27,1.0,-0.0,-0.0,227.0,0.0,20.97,0,20.97,0
1566,28,1.0,-0.0,-0.0,228.0,0.0,107.87,0,107.87,0
1566,29,1.0,-0.0,-0.0,229.0,0.0,108.96,0,108.96,0
1566,30,1.0,-0.0,-0.0,230.0,0.0,0,0,0,0
1566,31,1.0,-0.0,-0.0,231.0,0.0,0,0,0,0
1566,32,1.0,-0.0,-0.0,232.0,0.0,0,0,0,0
1566,33,1.0,-0.0,-0.0,233.0,0.0,0,0,0,0
1566,34,1.0,-0.0,-0.0,234.0,0.0,0,0,0,0
1566,35,1.0,-0.0,-0.0,235.0,0.0,0,0,0,0
1566,36,1.0,-0.0,-0.0,236.0,0.0,0,0,0,0
1566,37,1.0,-0.0,-0.0,237.0,0.0,0,0,0,0
1566,38,1.0,-0.0,-0.0,238.0,0.0,0,0,0,0
1566,39,1.0,-0.0,-0.0,239.0,0.0,0,0,0,0
1566,40,1.0,-0.0,-0.0,240.0,0.0,0,0,0,0
1566,41,1.0,-0.0,-0.0,241.0,0.0,0,0,0,0
1566,42,1.0,-0.0,-0.0,242.0,0.0,0,0,0,0
1566,43,1.0,-0.0,-0.0,243.0,0.0,0,0,0,0
1566,44,1.0,-0.0,-0.0,244.0,0.0,0,0,0,0
1566,45,1.0,-0.0,-0.0,245.0,0.0,0,0,0,0
1566,46,1.0,-0.0,-0.0,246.0,0.0,0,0,0,0
1566,47,1.0,-0.0,-0.0,247.0,0.0,0,0,0,0
1566,48,1.0,-0.0,-0.0,248.0,0.0,0,0,0,0
1567,1,1.0,0.0,0.0,201.0,0.0,0,0,0,0
1567,2,1.0,-0.0,-0.0,202.0,0.0,0,0,0,0
1567,3,1.0,-0.0,-0.0,203.0,0.0,0,0,0,0
1567,4,1.0,-0.0,-0.0,204.0,0.0,0,0,0,0
1567,5,1.0,-0.0,-0.0,205.0,0.0,0,0,0,0
1567,6,1.0,-0.0,-0.0,206.0,0.0,0,0,0,0
1567,7,1.0,-0.0,-0.0,207.0,0.0,0,0,0,0
1567,8,1.0,-0.0,-0.0,208.0,0.0,0,0,0,0
1567,9,1.0,-0.0,-0.0,209.0,0.0,0,0,0,0
1567,10,1.0,-0.0,-0.0,210.0,0.0,0,0,0,0
1567,11,1.0,-0.0,-0.0,211.0,0.0,0,0,0,0
1567,12,1.0,-0.0,-0.0,212.0,0.0,0,0,0,0
1567,13,1.0,-0.0,-0.0,213.0,0.0,0,0,0,0
1567,14,1.0,-0.0,-0.0,214.0,0.0,0,0,0,0
1567,15,1.0,-0.0,-0.0,215.0,0.0,0,0,0,0
1567,16,1.0,-0.0,-0.0,216.0,0.0,0,0,0,0
1567,17,1.0,-0.0,-0.0,217.0,0.0,0,0,0,0
1567,18,1.0,-0.0,-0.0,218.0,0.0,0,0,0,0
1567,19,1.0,-0.0,-0.0,219.0,0.0,0,0,0,0
1567,20,1.0,-0.0,-0.0,220.0,0.0,0,0,0,0
1567,21,1.0,-0.0,-0.0,221.0,0.0,0,0,0,0
1567,22,1.0,-0.0,-0.0,222.0,0.0,0,0,0,0
1567,23,1.0,-0.0,-0.0,223.0,0.0,0,0,0,0
1567,24,1.0,-0.0,-0.0,224.0,0.0,0,0,0,0
1567,25,1.0,-0.0,-0.0,225.0,0.0,62.50,0,62.50,0
1567,26,1.0,-0.0,-0.0,226.0,0.0,0,0,0,0
1567,27,1.0,-0.0,-0.0,227.0,0.0,62.50,0,62.50,0
1567,28,1.0,-0.0,-0.0,228.0,0.0,0,0,0,0
1567,29,1.0,-0.0,-0.0,229.0,0.0,0,0,0,0
1567,30,1.0,-0.0,-0.0,230.0,0.0,0,0,0,0
1567,31,1.0,-0.0,-0.0,231.0,0.0,0,0,0,0
1567,32,1.0,-0.0,-0.0,232.0,0.0,0,0,0,0
1567,33,1.0,-0.0,-0.0,233.0,0.0,0,0,0,0
1567,34,1.0,-0.0,-0.0,234.0,0.0,0,0,0,0
1567,35,1.0,-0.0,-0.0,235.0,0.0,0,0,0,0
1567,36,1.0,-0.0,-0.0,236.0,0.0,0,0,0,0
1567,37,1.0,-0.0,-0.0,237.0,0.0,0,0,0,0
1567,38,1.0,-0.0,-0.0,238.0,0.0,0,0,0,0
1567,39,1.0,-0.0,-0.0,239.0,0.0,0,0,0,0
1567,40,1.0,-0.0,-0.0,240.0,0.0,0,0,0,0
1567,41,1.0,-0.0,-0.0,241.0,0.0,0,0,0,0
1567,42,1.0,-0.0,-0.0,242.0,0.0,0,0,0,0
1567,43,1.0,-0.0,-0.0,243.0,0.0,0,0,0,0
1567,44,1.0,-0.0,-0.0,244.0,0.0,0,0,0,0
1567,45,1.0,-0.0,-0.0,245.0,0.0,0,0,0,0
1567,46,1.0,-0.0,-0.0,246.0,0.0,0,0,0,0
1567,47,1.0,-0.0,-0.0,247.0,0.0,0,0,0,0
1567,48,1.0,-0.0,-0.0,248.0,0.0,0,0,0,0
1616,1,0.0,0.0,1.0,0.0,1.0,0,92.00,92.00,92.00
1616,2,0.0,0.0,0.0,0.0,2.0,0,92.00,92.00,92.00
1616,3,0.0,0.0,0.0,0.0,3.0,0,92.00,92.00,92.00
1616,4,0.0,0.0,0.0,0.0,4.0,0,92.00,92.00,92.00
1616,5,0.0,0.0,0.0,0.0,5.0,0,92.00,92.00,92.00
1616,6,0.0,0.0,0.0,0.0,6.0,0,92.00,92.00,92.00
1616,7,0.0,0.0,0.0,0.0,7.0,0,92.00,92.00,92.00
1616,8,0.0,0.0,0.0,0.0,8.0,0,92.00,92.00,92.00
1616,9,0.0,0.0,0.0,0.0,9.0,0,92.00,92.00,92.00
1616,10,0.0,0.0,0.0,0.0,10.0,0,92.00,92.00,92.00
1616,11,0.0,0.0,0.0,0.0,11.0,0,92.00,92.00,92.00
1616,12,0.0,0.0,0.0,0.0,12.0,0,92.00,92.00,92.00
1616,13,0.0,0.0,0.0,0.0,13.0,0,92.00,92.00,92.00
1616,14,0.0,0.0,0.0,0.0,14.0,0,92.00,92.00,92.00
1616,15,0.0,0.0,0.0,0.0,15.0,0,92.00,92.00,92.00
1616,16,0.0,0.0,0.0,0.0,16.0,0,92.00,92.00,92.00
1616,17,0.0,0.0,0.0,0.0,17.0,0,92.00,92.00,92.00
1616,18,0.0,0.0,0.0,0.0,18.0,0,92.00,92.00,92.00
1616,19,0.0,0.0,0.0,0.0,19.0,0,92.00,92.00,92.00
1616,20,0.0,0.0,0.0,0.0,20.0,0,92.00,92.00,92.00
1616,21,0.0,0.0,0.0,0.0,21.0,0,92.00,92.00,92.00
